id,ref_id,additional_id,segment_number,technology,hierarchy,length,specification,start_equipment_id,end_equipment_id,core_count,designation,start_structure_id,start_structure_key,end_structure_id,end_structure_key,object_status,owner,placement_type,start_equipment_port_id,end_equipment_port_id,remediation,remediation_specification,remediation_desc,leadin_cable_transfer,asset_transfer,network_key,project_code,project_number
4RBN-20-01-SDS-791,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-01-CAP-647,4RBN-20-01-PCD-791,1,,1804616958,N1802047588,1804616958,N1802047588,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-SDS-792,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-01-CAP-647,4RBN-20-01-PCD-792,1,,1804616958,N1802047588,1804616958,N1802047588,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-SDS-793,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-01-CAP-647,4RBN-20-01-PCD-793,1,,1804616958,N1802047588,1804616958,N1802047588,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-SDS-794,,,1,FIBRE,SDS,49,SDS_CORNING_1_ROC,4RBN-20-01-SMP-648,4RBN-20-01-PCD-794,1,,1804172204,N1802053505,1804172415,N1802046062,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-FSD-301,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-01-MPT-001,4RBN-20-01-FJL-301,1,,1804163889,N1381629524,1804163889,N1381629524,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-FSD-302,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-01-MPT-001,4RBN-20-01-FJL-301,1,,1804163889,N1381629524,1804163889,N1381629524,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-FSD-303,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-01-MPT-001,4RBN-20-01-FJL-301,1,,1804163889,N1381629524,1804163889,N1381629524,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-FSD-304,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-01-MPT-001,4RBN-20-01-FJL-301,1,,1804163889,N1381629524,1804163889,N1381629524,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-FSD-305,,,1,FIBRE,FSD,20,FSD_CORNING_12_RIBBON,4RBN-20-01-MPT-001,4RBN-20-01-FJL-301,12,,1804163889,N1381629524,1804163889,N1381629524,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-FSL-641,,,1,FIBRE,FSL,592.4,FSL_CORNING_12_LOOSE,4RBN-20-01-FJL-301,4RBN-20-01-BJL-641,12,,1804163889,N1381629524,1804172360,N1802050116,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-SDS-650,,,1,FIBRE,SDS,36.8,SDS_CORNING_1_ROC,4RBN-20-01-SMP-642,4RBN-20-01-PCD-650,1,,1805101097,N1802043752,1805101415,N1802049593,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-01-SSS-657,,,1,FIBRE,SSS,74.6,SSS_CORNING_1_ROC,4RBN-20-01-BJL-645,4RBN-20-01-SMP-657,1,,1804172204,N1802053505,1804164212,N1802043242,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-FSL-601,,,1,FIBRE,FSL,170.7,FSL_TYCO_12_LOOSE,4RBN-20-03-FJL-600,4RBN-20-02-BJL-601,12,,4RBN-20-02-PIT-002,N1381631868,15006505634,N1802051950,CONSTRUCTED,NBN,Underground,,,,,,,N,N2635525215,,
4RBN-52-00-DSS-601,,,1,FIBRE,DSS,170.6,DSS_CORNING_12_RIBBON,4RBN-20-00-DJL-003,4RBN-52-00-MPT-001,12,,1804609416,N296918061,15006505634,N1802051950,INSERVICE,NBN,Underground,,,,,,,N,N3185847726,,
4RBN-20-03-FSD-600,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-02-MPT-001,4RBN-20-03-FJL-600,1,,4RBN-20-02-PIT-002,N1381631868,4RBN-20-02-PIT-002,N1381631868,INSERVICE,NBN,Underground,,,,,,,N,,,
4RBN-20-02-FSD-601,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-02-MPT-001,4RBN-20-03-FJL-600,1,,4RBN-20-02-PIT-002,N1381631868,4RBN-20-02-PIT-002,N1381631868,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-FSD-602,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-02-MPT-001,4RBN-20-03-FJL-600,1,,4RBN-20-02-PIT-002,N1381631868,4RBN-20-02-PIT-002,N1381631868,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-FSD-603,,,1,FIBRE,FSD,20,FSD_CORNING_1_ROC,4RBN-20-02-MPT-001,4RBN-20-03-FJL-600,1,,4RBN-20-02-PIT-002,N1381631868,4RBN-20-02-PIT-002,N1381631868,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SSS-641,,,1,FIBRE,SSS,107.6,SSS_CORNING_1_ROC,4RBN-20-03-FJL-600,4RBN-20-02-SMP-641,1,,4RBN-20-02-PIT-002,N1381631868,15012871690,N1802046530,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-641,,,1,FIBRE,SDS,122.6,SDS_CORNING_1_ROC,4RBN-20-02-SMP-641,4RBN-20-02-PCD-641,1,,15012871690,N1802046530,15012871675,N1802046761,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-642,,,1,FIBRE,SDS,122.6,SDS_CORNING_1_ROC,4RBN-20-02-SMP-641,4RBN-20-02-PCD-642,1,,15012871690,N1802046530,15012871675,N1802046761,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SSS-642,,,1,FIBRE,SSS,186.7,SSS_CORNING_1_ROC,4RBN-20-02-BJL-641,4RBN-20-02-CAP-641,1,,1804596011,N296878118,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-643,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-643,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-644,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-644,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-645,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-645,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-646,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-646,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-647,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-647,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-648,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-648,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-649,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-649,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-650,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-650,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-651,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-651,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-652,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-652,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-653,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-653,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-654,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-654,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-655,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-655,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-656,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-656,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-657,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-657,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-658,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-658,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-659,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-659,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-660,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-660,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
4RBN-20-02-SDS-661,,,1,FIBRE,SDS,20,SDS_CORNING_1_ROC,4RBN-20-02-CAP-641,4RBN-20-02-PCD-661,1,,1804872573,N1802052680,1804872573,N1802052680,PLANNED,NBN,Underground,,,,,,,N,,N2P-NEW,FINANCE-N2P
